rowname	overall.max.dist.nrep1	overall.max.dist.nrep2	overall.max.dist.nrep3	overall.max.dist.nrep4	overall.max.dist.nrep5	overall.max.dist.nrep6	overall.max.dist.nrep7	overall.max.dist.nrep8	overall.max.dist.nrep9	overall.max.dist.nrep10	overall.centroids.dist.nrep1	overall.centroids.dist.nrep2	overall.centroids.dist.nrep3	overall.centroids.dist.nrep4	overall.centroids.dist.nrep5	overall.centroids.dist.nrep6	overall.centroids.dist.nrep7	overall.centroids.dist.nrep8	overall.centroids.dist.nrep9	overall.centroids.dist.nrep10	overall.mahalanobis.dist.nrep1	overall.mahalanobis.dist.nrep2	overall.mahalanobis.dist.nrep3	overall.mahalanobis.dist.nrep4	overall.mahalanobis.dist.nrep5	overall.mahalanobis.dist.nrep6	overall.mahalanobis.dist.nrep7	overall.mahalanobis.dist.nrep8	overall.mahalanobis.dist.nrep9	overall.mahalanobis.dist.nrep10	BER.max.dist.nrep1	BER.max.dist.nrep2	BER.max.dist.nrep3	BER.max.dist.nrep4	BER.max.dist.nrep5	BER.max.dist.nrep6	BER.max.dist.nrep7	BER.max.dist.nrep8	BER.max.dist.nrep9	BER.max.dist.nrep10	BER.centroids.dist.nrep1	BER.centroids.dist.nrep2	BER.centroids.dist.nrep3	BER.centroids.dist.nrep4	BER.centroids.dist.nrep5	BER.centroids.dist.nrep6	BER.centroids.dist.nrep7	BER.centroids.dist.nrep8	BER.centroids.dist.nrep9	BER.centroids.dist.nrep10	BER.mahalanobis.dist.nrep1	BER.mahalanobis.dist.nrep2	BER.mahalanobis.dist.nrep3	BER.mahalanobis.dist.nrep4	BER.mahalanobis.dist.nrep5	BER.mahalanobis.dist.nrep6	BER.mahalanobis.dist.nrep7	BER.mahalanobis.dist.nrep8	BER.mahalanobis.dist.nrep9	BER.mahalanobis.dist.nrep10
comp1	0.5608856088560885	0.5645756457564576	0.5940959409594095	0.5830258302583026	0.5571955719557196	0.5571955719557196	0.5608856088560885	0.5645756457564576	0.5682656826568265	0.5682656826568265	0.7269372693726938	0.7527675276752768	0.7675276752767528	0.7601476014760148	0.7380073800738007	0.7416974169741697	0.7416974169741697	0.7749077490774908	0.7712177121771218	0.7269372693726938	0.7269372693726938	0.7527675276752768	0.7675276752767528	0.7601476014760148	0.7380073800738007	0.7416974169741697	0.7416974169741697	0.7749077490774908	0.7712177121771218	0.7269372693726938	0.8196895424836601	0.8135620915032679	0.8378267973856209	0.8280228758169934	0.816421568627451	0.8126633986928105	0.8196895424836601	0.8154411764705882	0.8168300653594772	0.8187091503267974	0.8205988917306053	0.8352799090650752	0.8358766695083831	0.8173901202993274	0.8149142748886994	0.8477053140096619	0.8102254428341386	0.8458558302548073	0.8053282182438193	0.7804667519181585	0.8205988917306053	0.8352799090650752	0.8358766695083831	0.8173901202993274	0.8149142748886994	0.8477053140096619	0.8102254428341386	0.8458558302548073	0.8053282182438193	0.7804667519181585
comp2	0.5571955719557196	0.5461254612546126	0.5682656826568265	0.5645756457564576	0.5535055350553506	0.5571955719557196	0.5756457564575646	0.5571955719557196	0.5535055350553506	0.5535055350553506	0.7601476014760148	0.7785977859778598	0.8007380073800738	0.7638376383763837	0.7638376383763837	0.7601476014760148	0.7859778597785978	0.7896678966789668	0.7749077490774908	0.7416974169741697	0.7453874538745388	0.7712177121771218	0.8007380073800738	0.7822878228782287	0.8007380073800738	0.7712177121771218	0.7896678966789668	0.7822878228782287	0.7712177121771218	0.7527675276752768	0.80890522875817	0.8066176470588236	0.8149509803921569	0.8173202614379086	0.807516339869281	0.8126633986928105	0.8252450980392156	0.8107843137254903	0.8037581699346404	0.807516339869281	0.830981813015061	0.8569373401534527	0.8654909065075306	0.848081841432225	0.8522804774083547	0.8204674623472578	0.8458214928483471	0.8460713270815572	0.8288031637775882	0.8233589087809037	0.8188903097470872	0.8426648195510088	0.8654909065075306	0.8590046888320546	0.8692490764421711	0.8286125319693095	0.8369162640901772	0.832779198635976	0.805167187648006	0.8352621483375958
comp3	0.5682656826568265	0.5645756457564576	0.5830258302583026	0.5645756457564576	0.5424354243542435	0.5682656826568265	0.5571955719557196	0.5756457564575646	0.5793357933579336	0.5608856088560885	0.7638376383763837	0.7601476014760148	0.7527675276752768	0.7896678966789668	0.7712177121771218	0.7490774907749077	0.7675276752767528	0.7638376383763837	0.7822878228782287	0.7527675276752768	0.7859778597785978	0.7749077490774908	0.7785977859778598	0.7822878228782287	0.7453874538745388	0.7638376383763837	0.7749077490774908	0.7527675276752768	0.7933579335793358	0.7490774907749077	0.8149509803921569	0.8116830065359477	0.8242647058823529	0.8116830065359477	0.7977124183006535	0.8168300653594772	0.8070261437908496	0.8158496732026145	0.8209967320261438	0.8159313725490196	0.8133619873070002	0.8227893814530644	0.7986016387231221	0.8249632944965426	0.8210192289476176	0.7938358435161504	0.8001787913232926	0.7999905276120111	0.8444148432319788	0.8312044141328029	0.807643033058634	0.8351011177417828	0.8059865492090555	0.8018175144453917	0.7916074642417353	0.7953312967699157	0.8003990243440371	0.7798924883963246	0.8504605948659657	0.8054691200151557
comp4	0.5645756457564576	0.5682656826568265	0.5682656826568265	0.5645756457564576	0.5867158671586716	0.5571955719557196	0.5682656826568265	0.5645756457564576	0.5682656826568265	0.5461254612546126	0.7047970479704797	0.7306273062730627	0.7158671586715867	0.7306273062730627	0.7416974169741697	0.7232472324723247	0.7712177121771218	0.7453874538745388	0.7232472324723247	0.7453874538745388	0.7306273062730627	0.7527675276752768	0.7343173431734318	0.7785977859778598	0.7638376383763837	0.7712177121771218	0.7933579335793358	0.7675276752767528	0.7564575645756457	0.7896678966789668	0.8098039215686273	0.8034562375674907	0.8111928104575163	0.8098039215686273	0.820016339869281	0.8051470588235294	0.809313725490196	0.8060457516339868	0.8130718954248365	0.7876065643648764	0.7510028890783366	0.7832741309084019	0.7568461684190585	0.7822937387515392	0.7691898740172398	0.7388154778819741	0.8194397082504499	0.7832101922894762	0.7795159609737614	0.7991238041110164	0.7502107606327555	0.7763545514824287	0.7501965520507721	0.7804418868996873	0.7704650942502606	0.7652860661172681	0.8053057213223455	0.7762906128635029	0.7875793312494079	0.8134685516718765
comp5	0.5830258302583026	0.5461254612546126	0.5608856088560885	0.5719557195571956	0.5682656826568265	0.5830258302583026	0.5756457564575646	0.5608856088560885	0.5535055350553506	0.5793357933579336	0.7601476014760148	0.7121771217712177	0.7047970479704797	0.7121771217712177	0.7490774907749077	0.7343173431734318	0.7306273062730627	0.6974169741697417	0.7343173431734318	0.7490774907749077	0.7749077490774908	0.7527675276752768	0.7638376383763837	0.7712177121771218	0.7712177121771218	0.7933579335793358	0.7749077490774908	0.7675276752767528	0.7859778597785978	0.8007380073800738	0.8242647058823529	0.7953431372549019	0.8027777777777777	0.8069444444444445	0.8055555555555555	0.8205065359477124	0.8102124183006536	0.8065359477124182	0.7981209150326798	0.811381074168798	0.8084375296012124	0.7669342616273562	0.7405062991380126	0.7512408828265605	0.789998342332102	0.7598761485270437	0.7633643554039974	0.742385384105333	0.7820415364213318	0.7747454295727954	0.7725324429288624	0.7581036279245997	0.7453786587098606	0.7479184427394147	0.7618120678222979	0.7675262858766695	0.7823683338069527	0.7551825802784883	0.7715046888320546	0.7627877237851662
comp6	0.5793357933579336	0.5719557195571956	0.5719557195571956	0.5682656826568265	0.5719557195571956	0.5830258302583026	0.5645756457564576	0.5904059040590406	0.5719557195571956	0.5830258302583026	0.6900369003690037	0.7047970479704797	0.7158671586715867	0.7121771217712177	0.7121771217712177	0.7195571955719557	0.6937269372693727	0.7416974169741697	0.6900369003690037	0.7306273062730627	0.7933579335793358	0.7859778597785978	0.7712177121771218	0.7527675276752768	0.7675276752767528	0.7564575645756457	0.7785977859778598	0.7896678966789668	0.7601476014760148	0.7822878228782287	0.8001065643648765	0.8086032963910202	0.8088235294117646	0.8055555555555555	0.8050653594771241	0.811111111111111	0.8039464336459221	0.82140522875817	0.8125816993464053	0.8108908780903666	0.7276546367339206	0.7472624798711754	0.7495500615705218	0.7526617410249123	0.75356043383537	0.7741486691294875	0.7491735341479586	0.7764042815193711	0.7302121814909538	0.7694598370749266	0.7579106280193236	0.737481055224022	0.7338022165387894	0.7378942881500427	0.7216633513308706	0.7443982665529981	0.722530074831865	0.7377332575542295	0.7212205171923842	0.7232428720280383
comp7	0.5793357933579336	0.5867158671586716	0.5756457564575646	0.5867158671586716	0.6014760147601476	0.5793357933579336	0.6051660516605166	0.5682656826568265	0.5867158671586716	0.5904059040590406	0.7269372693726938	0.7047970479704797	0.7047970479704797	0.7047970479704797	0.6900369003690037	0.6937269372693727	0.7232472324723247	0.6752767527675276	0.7232472324723247	0.7269372693726938	0.7490774907749077	0.7638376383763837	0.7527675276752768	0.7416974169741697	0.7490774907749077	0.7749077490774908	0.7896678966789668	0.7490774907749077	0.7712177121771218	0.7785977859778598	0.8040849673202614	0.8106209150326796	0.8064542483660131	0.8068627450980391	0.8180555555555555	0.8097222222222222	0.8194444444444445	0.7980392156862745	0.8106209150326796	0.8061523159988634	0.7755055887089135	0.737411196362603	0.7481611726816331	0.7425262858766696	0.726676612674055	0.7283650658330965	0.7696800700956712	0.7202199962110448	0.765023207350573	0.7860199393767169	0.720812020460358	0.7190738372643745	0.7212228852893814	0.7306479113384484	0.7226117741782704	0.7375923557828928	0.7674943165672067	0.694509567111869	0.7519122383252818	0.775421521265511
comp8	0.6236162361623616	0.5904059040590406	0.5756457564575646	0.5977859778597786	0.5940959409594095	0.5867158671586716	0.6014760147601476	0.5793357933579336	0.5904059040590406	0.5867158671586716	0.6863468634686347	0.7269372693726938	0.7047970479704797	0.7232472324723247	0.6863468634686347	0.6974169741697417	0.7306273062730627	0.7084870848708487	0.6789667896678967	0.6863468634686347	0.7527675276752768	0.7675276752767528	0.7749077490774908	0.7712177121771218	0.7785977859778598	0.7601476014760148	0.7712177121771218	0.7896678966789668	0.7453874538745388	0.7527675276752768	0.8301470588235293	0.8082516339869281	0.7970588235294117	0.812908496732026	0.8077614379084967	0.8106209150326796	0.8161764705882354	0.8019856493321966	0.8082516339869281	0.8087418300653595	0.718751776072748	0.7607748413375012	0.7512408828265605	0.7600644122383252	0.7239284361087431	0.7325317324997632	0.7808728805531874	0.7589454864071232	0.7365598654920905	0.7361016387231221	0.7031921947522971	0.7394714407502131	0.7544224211423699	0.7492753623188406	0.7724827128919202	0.7099483754854599	0.7338045846357867	0.7951382968646395	0.7092699156957468	0.7224211423699914
comp9	0.5904059040590406	0.5793357933579336	0.5940959409594095	0.5793357933579336	0.5756457564575646	0.5977859778597786	0.6014760147601476	0.6014760147601476	0.5977859778597786	0.5904059040590406	0.7047970479704797	0.6826568265682657	0.7121771217712177	0.6974169741697417	0.6937269372693727	0.7158671586715867	0.6974169741697417	0.7269372693726938	0.7121771217712177	0.7084870848708487	0.7453874538745388	0.7011070110701108	0.7490774907749077	0.7712177121771218	0.7675276752767528	0.7785977859778598	0.7527675276752768	0.7749077490774908	0.7749077490774908	0.7601476014760148	0.8063725490196078	0.7984477124183007	0.8115196078431373	0.7965686274509803	0.7970588235294117	0.8147875816993464	0.814297385620915	0.8086601307189542	0.8072712418300654	0.8005150610969025	0.7313334754191532	0.7438062423036848	0.7622134602633324	0.7271170787155441	0.7418797953964194	0.765023207350573	0.726899213791797	0.7508596192100029	0.7586755233494364	0.752171544946481	0.6913209245050678	0.6829875911717344	0.7054821445486407	0.7155382684474757	0.7347352467557071	0.7520531400966184	0.7095718480628966	0.6995749265889931	0.7466858482523445	0.7260999810552241
comp10	0.5756457564575646	0.6162361623616236	0.6162361623616236	0.6162361623616236	0.5977859778597786	0.6088560885608856	0.5940959409594095	0.6051660516605166	0.5830258302583026	0.5756457564575646	0.6789667896678967	0.7084870848708487	0.6826568265682657	0.7084870848708487	0.6789667896678967	0.6900369003690037	0.7047970479704797	0.6974169741697417	0.6974169741697417	0.6863468634686347	0.7564575645756457	0.7675276752767528	0.7638376383763837	0.7601476014760148	0.7416974169741697	0.7416974169741697	0.7712177121771218	0.7232472324723247	0.7564575645756457	0.7564575645756457	0.7742919389978214	0.81609477124183	0.8217320261437909	0.8236111111111111	0.812908496732026	0.8151960784313724	0.8133986928104576	0.8138071895424837	0.7998366013071895	0.7865444728616083	0.7222873448896466	0.7402363360803258	0.7419271573363645	0.7442147390357109	0.7197298001326135	0.7096239461968362	0.7472624798711754	0.7447049351141423	0.750262858766695	0.7218291181206782	0.7088590508667235	0.723319835180449	0.7250106564364877	0.6910189921379181	0.7000035521454958	0.6993250923557829	0.740181869849389	0.6798285497773988	0.7094605475040258	0.688951643459316
