taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.42172956271437284;0.34798313011160464;0.2657585014947718;-0.7999732522548905;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Bifidobacterium;0;FALSE;FALSE;FALSE;FALSE;0.7298192622285473;0.6431636524420838;0.9999999191125327;-0.5967075612131666;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Collinsella;0;FALSE;FALSE;FALSE;FALSE;0.7458439905839906;0.7506339600673859;0.9999996740486611;0.2532456410607918;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Enorma;0;FALSE;FALSE;FALSE;FALSE;0.5390849925741436;0.529614565398249;0.9662892589596789;-1.0345205342464825;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Slackia;0;FALSE;FALSE;FALSE;FALSE;0.4556249665103442;0.35210206415893325;0.4612513733087878;-0.06473194289402237;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Bacteroides;1;FALSE;FALSE;FALSE;FALSE;0.6565865686423379;0.7748873447123446;0.965025380018935;0.334676953346209;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Odoribacter;0;FALSE;FALSE;FALSE;FALSE;0.5474314540605525;0.4494938947494569;0.9671223189430667;0.21663936144607956;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Prevotella;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.13146855411974923;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Alistipes;9;FALSE;FALSE;FALSE;FALSE;0.28677048101557356;0.20299243922360544;2.4978934281911256e-5;-1.4242775428133363;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;0.6372030145522554;0.535923455213061;0.9996062120091569;-0.21229934581124693;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Lactobacillus;13;FALSE;FALSE;FALSE;FALSE;0.12769460386474743;0.05748813296373562;7.397337668124922e-11;-0.7023818314406949;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.40299702523863;0.31702032892075743;0.5010670032617807;-0.1470151211931946;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Clostridium;0;FALSE;FALSE;FALSE;FALSE;0.7926325465263226;0.7447018099088876;0.9999999999609057;0.555995407810351;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Eubacterium;3;FALSE;FALSE;FALSE;FALSE;0.4907850865323605;0.4185005049141454;0.18511410746984222;0.3563067688876538;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Anaerostipes;11;FALSE;FALSE;FALSE;FALSE;0.4236952858223108;0.42336934957023775;0.0022559797247995632;1.0754402430026602;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Blautia;11;FALSE;FALSE;FALSE;FALSE;0.29974451975922856;0.21134089336646322;2.8828803155901455e-6;0.8907965005343613;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.5685155349837481;0.6309255965738136;0.9771314020021671;0.22585261524967928;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Dorea;0;FALSE;FALSE;FALSE;FALSE;0.6057318155099092;0.5371264223137551;0.9855367584914123;0.15485753714139994;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.543833588126754;0.5401219378017386;0.7242982274069856;0.4813449736052347;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.6056275954254562;0.556333920331832;0.9979259375956923;0.9509466636211685;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Roseburia;0;FALSE;FALSE;FALSE;FALSE;0.5552674106426619;0.46603237416953963;0.7243529140134564;0.43358437541740524;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Oscillibacter;10;FALSE;FALSE;FALSE;FALSE;0.3161864896936719;0.15238153802059262;4.505266082738002e-6;-0.9815430028304578;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.45151862005623805;0.3729603877993478;0.6051995142147621;-0.40947678054604014;No;-1.4242775428133363;21.7;<50_>50;CD4diff_48
