taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Actinomyces;1;FALSE;FALSE;FALSE;FALSE;0.5044901919585647;0.4109448483656374;0.27744981992902057;-0.03909857311309398;No;-1.0719607189084044;21.7;DTG_RTVr;group
Bifidobacterium;31;TRUE;TRUE;TRUE;TRUE;0.03340849474692739;2.0515552467655426e-4;3.777336090468648e-84;-1.0719607189084044;No;-1.0719607189084044;21.7;DTG_RTVr;group
Collinsella;10;FALSE;FALSE;FALSE;FALSE;0.31818059024682;0.19616137633672925;1.7546013091821001e-9;-0.41980910230783214;No;-1.0719607189084044;21.7;DTG_RTVr;group
Enorma;8;FALSE;FALSE;FALSE;FALSE;0.5230307657498202;0.6095302997524055;0.023244172406646932;0.7223645440423105;No;-1.0719607189084044;21.7;DTG_RTVr;group
Slackia;1;FALSE;FALSE;FALSE;FALSE;0.47279384567966004;0.4722991015566271;0.14049499034991078;-0.05921593041440232;No;-1.0719607189084044;21.7;DTG_RTVr;group
Bacteroides;10;FALSE;FALSE;FALSE;FALSE;0.2745392892350878;0.15318715613112455;1.3426515553336572e-8;0.2768754553536621;No;-1.0719607189084044;21.7;DTG_RTVr;group
Odoribacter;1;FALSE;FALSE;FALSE;FALSE;0.5514468674563776;0.5483521722438244;0.8239680117538273;0.21300833768748179;No;-1.0719607189084044;21.7;DTG_RTVr;group
Prevotella;0;FALSE;FALSE;FALSE;FALSE;0.7319880708168721;0.8271520301514135;0.9999991754440555;-0.03380884372813084;No;-1.0719607189084044;21.7;DTG_RTVr;group
Alistipes;1;FALSE;FALSE;FALSE;FALSE;0.44451546424334254;0.3366861512332977;0.09502909051741522;0.29564657632493574;No;-1.0719607189084044;21.7;DTG_RTVr;group
Parabacteroides;11;FALSE;FALSE;FALSE;FALSE;0.28806909647090784;0.15196087572322586;1.4096193159305413e-8;0.31483724196610746;No;-1.0719607189084044;21.7;DTG_RTVr;group
Lactobacillus;3;FALSE;FALSE;FALSE;FALSE;0.6618677119352784;0.7674434709398581;0.9278584967385881;0.078447270173676;No;-1.0719607189084044;21.7;DTG_RTVr;group
Streptococcus;19;FALSE;FALSE;FALSE;TRUE;0.16609041641078737;0.01524429855669833;3.0713762308530116e-24;0.2966214808583281;No;-1.0719607189084044;21.7;DTG_RTVr;group
Clostridium;1;FALSE;FALSE;FALSE;FALSE;0.6619736995853478;0.6603683543163602;0.9994937655792041;-0.33094528532290046;No;-1.0719607189084044;21.7;DTG_RTVr;group
Eubacterium;7;FALSE;FALSE;FALSE;FALSE;0.45454626482452937;0.4304172064832148;4.519010825633625e-4;-0.3905871396366245;No;-1.0719607189084044;21.7;DTG_RTVr;group
Anaerostipes;1;FALSE;FALSE;FALSE;FALSE;0.43623351190019577;0.4242402506259794;0.08307442337601402;0.16178423237347536;No;-1.0719607189084044;21.7;DTG_RTVr;group
Blautia;13;FALSE;FALSE;FALSE;FALSE;0.28793284704371186;0.10882574789390283;2.409321559938079e-15;0.38100364711566315;No;-1.0719607189084044;21.7;DTG_RTVr;group
Coprococcus;10;FALSE;FALSE;FALSE;FALSE;0.41511652723184056;0.38419509430357024;4.622128245063193e-5;-0.17735491042120835;No;-1.0719607189084044;21.7;DTG_RTVr;group
