taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Collinsella_aerofaciens;0;FALSE;FALSE;FALSE;FALSE;0.9202085429446815;0.9055512505568578;1;0.26634946641037044;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Collinsella_stercoris;0;FALSE;FALSE;FALSE;FALSE;0.596162760830022;0.6780849313518912;0.9984938701430877;-0.8685060208166263;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Collinsella_massiliensis;0;FALSE;FALSE;FALSE;FALSE;0.5927915650499282;0.564230630628549;0.9994949036503129;-1.1486912743245932;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Slackia_isoflavoniconvertens;0;FALSE;FALSE;FALSE;FALSE;0.8093283024921452;0.8788291515294248;0.9999999999962531;-0.12215266169988885;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Bacteroides_uniformis;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.2748353593694108;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Bacteroides_vulgatus;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.06943027059721273;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Odoribacter_splanchnicus;0;FALSE;FALSE;FALSE;FALSE;0.8260839132224853;0.8022659192626653;0.9999999999999781;0.1476812008041558;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Prevotella_copri;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.06840021552953651;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Parabacteroides_distasonis;0;FALSE;FALSE;FALSE;FALSE;0.989168620979763;0.9861806543534908;1;-0.05492708303706219;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Streptococcus_parasanguinis;0;FALSE;FALSE;FALSE;FALSE;0.9997537663839827;0.9997396958916389;1;-0.9355726165528507;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Streptococcus_salivarius;0;FALSE;FALSE;FALSE;FALSE;0.9015641907378429;0.8169819955278663;1;-0.9370356209225513;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Eubacterium_eligens;0;FALSE;FALSE;FALSE;FALSE;0.9446814915135365;0.9426247435771695;1;-0.03637114001128323;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Eubacterium_hallii;0;FALSE;FALSE;FALSE;FALSE;0.8290085161293065;0.879334486053618;0.9999999999999966;0.05933600138975259;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Eubacterium_ramulus;0;FALSE;FALSE;FALSE;FALSE;0.9166948144736187;1;1;0.28288815215774465;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Anaerostipes_hadrus;0;FALSE;FALSE;FALSE;FALSE;0.34565354877743165;0.28571499876752776;0.024707165452739335;1.240284530098844;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Blautia_obeum;0;FALSE;FALSE;FALSE;FALSE;0.8538771699826098;0.8373613450762137;1;0.3852151338031862;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Blautia_wexlerae;0;FALSE;FALSE;FALSE;FALSE;0.9679937376631084;0.9796401085576865;1;-0.32977553730314313;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Ruminococcus_torques;0;FALSE;FALSE;FALSE;FALSE;0.929659081867754;0.9886116467343126;1;0.4512686826623012;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Coprococcus_catus;0;FALSE;FALSE;FALSE;FALSE;0.7951803022700975;0.8577944238923069;0.9999999999398507;-0.3383018147166156;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Coprococcus_comes;0;FALSE;FALSE;FALSE;FALSE;0.7826032159343927;0.699021485198663;0.9999999999915395;0.1933240251079322;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Dorea_formicigenerans;0;FALSE;FALSE;FALSE;FALSE;0.8304665637734234;0.8374614152891598;0.9999999999999976;-0.029075202594566876;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Dorea_longicatena;0;FALSE;FALSE;FALSE;FALSE;0.7324738172357864;0.6569639527319425;0.9999999954226222;0.17098548677478365;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Fusicatenibacter_saccharivorans;0;FALSE;FALSE;FALSE;FALSE;0.5370962743035764;0.4660527613094288;0.9735421117047851;0.51692404237575;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Eubacterium_rectale;0;FALSE;FALSE;FALSE;FALSE;0.5366800412262992;0.43870379495539485;0.9902968265693685;0.9565427551439808;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Roseburia_faecis;0;FALSE;FALSE;FALSE;FALSE;0.9818307060908409;0.9790354351458525;1;0.17009313228029194;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Roseburia_hominis;0;FALSE;FALSE;FALSE;FALSE;0.9400575739064563;0.9564117043489133;1;-0.5095539318797524;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Roseburia_intestinalis;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.11581043199149262;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Roseburia_inulinivorans;0;FALSE;FALSE;FALSE;FALSE;0.8644031448894397;0.8386058240978386;1;0.08481747285826693;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Roseburia_sp_CAG_471;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.4269923570361328;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Oscillibacter_sp_57_20;0;FALSE;FALSE;FALSE;FALSE;0.45832878013842276;0.34528596956116614;0.6128711540115712;-0.5310714459973943;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Agathobaculum_butyriciproducens;0;FALSE;FALSE;FALSE;FALSE;0.8772249868401167;0.8335718167892481;1;-0.3829402566345439;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Faecalibacterium_prausnitzii;0;FALSE;FALSE;FALSE;FALSE;0.5072294242224015;0.48207954941417525;0.971474932871041;0.49849932057881974;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Flavonifractor_plautii;0;FALSE;FALSE;FALSE;FALSE;0.5455199840369453;0.5025952159366074;0.9956553310114551;0.09802744845702777;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Gemmiger_formicilis;0;FALSE;FALSE;FALSE;FALSE;0.9181233399319888;0.9254769825959696;1;-0.3546464298173761;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Ruthenibacterium_lactatiformans;0;FALSE;FALSE;FALSE;FALSE;0.869298823445321;0.9420516088284911;1;-0.37616198501769965;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Holdemanella_biformis;0;FALSE;FALSE;FALSE;FALSE;0.9732355994270281;0.9690536618375012;1;0.33786563174577267;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
Firmicutes_bacterium_CAG_83;0;FALSE;FALSE;FALSE;FALSE;0.9830005005341738;0.9785426585235408;1;0.3708327681361581;No;-1.1486912743245932;25.2;<50_>50;CD4diff_48
