taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Collinsella_aerofaciens;12;FALSE;FALSE;FALSE;FALSE;0.33090947151866373;0.22382498723010844;1.010161677574879e-17;0.7744394886286379;No;-1.412331949972308;25.2;female_male;gender
Collinsella_stercoris;17;FALSE;FALSE;FALSE;FALSE;0.35494432364448336;0.060622134316285624;8.317354062734438e-27;-0.022439622639030887;No;-1.412331949972308;25.2;female_male;gender
Collinsella_massiliensis;18;FALSE;FALSE;FALSE;FALSE;0.2802362022634066;0.07424557328645622;1.9448672769036687e-29;-0.6234388038081677;No;-1.412331949972308;25.2;female_male;gender
Slackia_isoflavoniconvertens;27;FALSE;FALSE;TRUE;TRUE;0.10370670454426587;2.476663511272081e-4;3.536279079816873e-114;-0.2605752917001721;No;-1.412331949972308;25.2;female_male;gender
Bacteroides_uniformis;31;FALSE;TRUE;TRUE;TRUE;0.06371840673575706;4.1691796104472375e-5;3.2965835343670523e-105;-1.412331949972308;No;-1.412331949972308;25.2;female_male;gender
Bacteroides_vulgatus;29;FALSE;TRUE;TRUE;TRUE;0.12292519905941553;1.3743050642284186e-4;1.4798232812325987e-90;-1.054250123573934;No;-1.412331949972308;25.2;female_male;gender
Odoribacter_splanchnicus;29;FALSE;TRUE;TRUE;TRUE;0.12237537909246068;0.0026410785911671905;2.7603254117854553e-65;-0.3790545615959474;No;-1.412331949972308;25.2;female_male;gender
Prevotella_copri;36;TRUE;TRUE;TRUE;TRUE;0.027324824342971687;3.1124019469095305e-6;1.5604446584107302e-147;1.9048511929616745;No;-1.412331949972308;25.2;female_male;gender
Parabacteroides_distasonis;30;FALSE;TRUE;TRUE;TRUE;0.12330980075442163;1.8273153150842594e-4;5.900894892214382e-91;-0.5903925713248888;No;-1.412331949972308;25.2;female_male;gender
Streptococcus_parasanguinis;29;FALSE;TRUE;TRUE;TRUE;0.1523911922529775;7.256543572341663e-4;5.9868054378310795e-83;0.208428922426861;No;-1.412331949972308;25.2;female_male;gender
