taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Actinomyces_odontolyticus;0;FALSE;FALSE;FALSE;FALSE;0.6223793357811247;0.6116823447982496;0.9997506674569919;-1.024077717477172;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Actinomyces_oris;0;FALSE;FALSE;FALSE;FALSE;0.9073902247600577;1;1;0.12743376717878405;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Bifidobacterium_longum;2;FALSE;FALSE;FALSE;FALSE;0.23268941140909494;0.14664761076244326;4.132941657856208e-5;-2.013066406497254;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Collinsella_aerofaciens;0;FALSE;FALSE;FALSE;FALSE;0.9344362976023649;0.9357781806294393;1;-0.028253922242157732;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Collinsella_stercoris;0;FALSE;FALSE;FALSE;FALSE;0.8346966084352789;0.8937246934313114;0.9999999999999984;0.7880499488200412;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Eggerthella_lenta;0;FALSE;FALSE;FALSE;FALSE;0.8989807070801918;0.8793701425280372;1;0.6921701327897759;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Gordonibacter_pamelaeae;0;FALSE;FALSE;FALSE;FALSE;0.6985667389431617;0.6946821599453179;0.9999998012343636;-0.5292747695017492;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Bacteroides_caccae;0;FALSE;FALSE;FALSE;FALSE;0.9622009569377991;1;1;0.32012448834227314;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Bacteroides_ovatus;4;FALSE;FALSE;FALSE;FALSE;0.2964387850767824;0.1784626856397191;0.0012312082280672523;0.2904475003095906;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Bacteroides_uniformis;0;FALSE;FALSE;FALSE;FALSE;0.7812600662131182;0.8425807602008974;0.9999999994200461;-0.4027030712535058;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Bacteroides_vulgatus;0;FALSE;FALSE;FALSE;FALSE;0.4787224235884036;0.47672901261418005;0.8173613348467167;-0.730859933318321;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Odoribacter_splanchnicus;0;FALSE;FALSE;FALSE;FALSE;0.9458353423385775;1;1;1.6945633103117639;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Alistipes_finegoldii;0;FALSE;FALSE;FALSE;FALSE;1;1;1;1.7877240824168832;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Parabacteroides_distasonis;0;FALSE;FALSE;FALSE;FALSE;0.7205849098330459;0.8808798856645746;0.9999994546810588;1.17922552585645;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
Streptococcus_parasanguinis;0;FALSE;FALSE;FALSE;FALSE;0.9590278759223774;0.9918502550081497;1;2.661835720476338;No;-2.86947157658611;27.299999999999997;asian_black;ethnic_group
