taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Collinsella_aerofaciens;0;FALSE;FALSE;FALSE;FALSE;0.7124915405915078;0.7194249564058673;0.99999969064029115;-0.2952070426385517;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Collinsella_stercoris;0;FALSE;FALSE;FALSE;FALSE;0.9064512815548935;0.9606620083538109;1;0.5884632841643338;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Slackia_isoflavoniconvertens;0;FALSE;FALSE;FALSE;FALSE;0.8182986500338842;0.8297456200066304;0.9999999999990687;-0.09432685125378537;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Bacteroides_uniformis;0;FALSE;FALSE;FALSE;FALSE;0.728199811583907;0.6773307652604774;0.9999999815587727;-0.20556198096089437;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Bacteroides_vulgatus;0;FALSE;FALSE;FALSE;FALSE;0.3723661949987542;0.30568651750402503;0.3287660155258558;-0.5318079959845273;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Odoribacter_splanchnicus;0;FALSE;FALSE;FALSE;FALSE;0.5981058954314874;0.4909392164469371;0.9955330379542425;-0.05052413345701761;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Prevotella_copri;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.005887151011394434;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Prevotella_stercorea;0;FALSE;FALSE;FALSE;FALSE;0.9585671888108279;0.9520010422134018;1;-0.4291155052888574;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Parabacteroides_distasonis;0;FALSE;FALSE;FALSE;FALSE;0.981099854293228;1;1;-0.3052878517919706;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Streptococcus_salivarius;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.18305436118333135;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Eubacterium_eligens;0;FALSE;FALSE;FALSE;FALSE;0.7587382262239235;0.6745995095763756;0.9999999992109513;-0.4072897342212088;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Eubacterium_hallii;0;FALSE;FALSE;FALSE;FALSE;0.927809681836946;0.9789674678205125;1;-0.12884930087188665;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Eubacterium_ramulus;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.03532891763584419;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Anaerostipes_hadrus;0;FALSE;FALSE;FALSE;FALSE;0.9841409151652568;0.9836744714936467;1;-0.09447693489416743;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Blautia_obeum;0;FALSE;FALSE;FALSE;FALSE;0.8720482295107165;0.8455115515825098;1;-0.1560678094815248;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Blautia_wexlerae;0;FALSE;FALSE;FALSE;FALSE;0.9024632476734293;0.8809649801664274;1;0.2117974889570748;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Ruminococcus_torques;0;FALSE;FALSE;FALSE;FALSE;0.4076349575056432;0.4062261895119881;0.3557761223051422;0.20725333832153797;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Coprococcus_catus;0;FALSE;FALSE;FALSE;FALSE;0.48013856651859077;0.3808079828818325;0.8071480445878464;-0.019344747495996836;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Coprococcus_comes;0;FALSE;FALSE;FALSE;FALSE;0.8939560509068204;0.8829262538997739;1;0.012136455213547063;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Dorea_formicigenerans;0;FALSE;FALSE;FALSE;FALSE;0.9524167687343729;1;1;0.15030595710122907;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Dorea_longicatena;0;FALSE;FALSE;FALSE;FALSE;0.919935081379926;0.923429093222663;1;-0.1024487135332471;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Fusicatenibacter_saccharivorans;0;FALSE;FALSE;FALSE;FALSE;0.9947133650807082;0.9947294870704477;0.9999999999999999;-0.031189730537381784;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Eubacterium_rectale;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.17354271363433602;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Roseburia_faecis;0;FALSE;FALSE;FALSE;FALSE;0.7603214806706838;0.7198426821259786;0.9999999993589551;-0.18375702384837786;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Roseburia_intestinalis;0;FALSE;FALSE;FALSE;FALSE;0.8940263803247772;0.9370672869986999;1;0.43564919945101965;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Roseburia_inulinivorans;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.1487457055165612;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Roseburia_sp_CAG_471;0;FALSE;FALSE;FALSE;FALSE;0.6607643626231632;0.7584258922683013;0.9999884120238053;0.24808835523098127;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
Oscillibacter_sp_57_20;0;FALSE;FALSE;FALSE;FALSE;0.9569274402537961;0.96839285410137;1;0.42698954443578135;No;-0.5318079959845273;23.799999999999997;bellvitge_clinic;center
