rowname	overall.max.dist.nrep1	overall.max.dist.nrep2	overall.max.dist.nrep3	overall.max.dist.nrep4	overall.max.dist.nrep5	overall.max.dist.nrep6	overall.max.dist.nrep7	overall.max.dist.nrep8	overall.max.dist.nrep9	overall.max.dist.nrep10	overall.centroids.dist.nrep1	overall.centroids.dist.nrep2	overall.centroids.dist.nrep3	overall.centroids.dist.nrep4	overall.centroids.dist.nrep5	overall.centroids.dist.nrep6	overall.centroids.dist.nrep7	overall.centroids.dist.nrep8	overall.centroids.dist.nrep9	overall.centroids.dist.nrep10	overall.mahalanobis.dist.nrep1	overall.mahalanobis.dist.nrep2	overall.mahalanobis.dist.nrep3	overall.mahalanobis.dist.nrep4	overall.mahalanobis.dist.nrep5	overall.mahalanobis.dist.nrep6	overall.mahalanobis.dist.nrep7	overall.mahalanobis.dist.nrep8	overall.mahalanobis.dist.nrep9	overall.mahalanobis.dist.nrep10	BER.max.dist.nrep1	BER.max.dist.nrep2	BER.max.dist.nrep3	BER.max.dist.nrep4	BER.max.dist.nrep5	BER.max.dist.nrep6	BER.max.dist.nrep7	BER.max.dist.nrep8	BER.max.dist.nrep9	BER.max.dist.nrep10	BER.centroids.dist.nrep1	BER.centroids.dist.nrep2	BER.centroids.dist.nrep3	BER.centroids.dist.nrep4	BER.centroids.dist.nrep5	BER.centroids.dist.nrep6	BER.centroids.dist.nrep7	BER.centroids.dist.nrep8	BER.centroids.dist.nrep9	BER.centroids.dist.nrep10	BER.mahalanobis.dist.nrep1	BER.mahalanobis.dist.nrep2	BER.mahalanobis.dist.nrep3	BER.mahalanobis.dist.nrep4	BER.mahalanobis.dist.nrep5	BER.mahalanobis.dist.nrep6	BER.mahalanobis.dist.nrep7	BER.mahalanobis.dist.nrep8	BER.mahalanobis.dist.nrep9	BER.mahalanobis.dist.nrep10
comp1	0.5793357933579336	0.5830258302583026	0.6014760147601476	0.5719557195571956	0.5867158671586716	0.5977859778597786	0.5867158671586716	0.5867158671586716	0.5793357933579336	0.5867158671586716	0.8081180811808119	0.8081180811808119	0.8265682656826568	0.8118081180811808	0.7822878228782287	0.7859778597785978	0.7675276752767528	0.8339483394833949	0.8044280442804428	0.8118081180811808	0.8081180811808119	0.8081180811808119	0.8265682656826568	0.8118081180811808	0.7822878228782287	0.7859778597785978	0.7675276752767528	0.8339483394833949	0.8044280442804428	0.8118081180811808	0.8341503267973857	0.8336601307189543	0.85	0.8294934640522875	0.8425653594771242	0.8448529411764706	0.8388071895424837	0.8388071895424837	0.8360294117647059	0.8369281045751634	0.8471606517002935	0.8473986454485175	0.8855072463768116	0.8577069716775599	0.8697392725206025	0.825973287865871	0.8084529222316945	0.8488467367623378	0.8311973098418112	0.8520697167755991	0.8471606517002935	0.8473986454485175	0.8855072463768116	0.8577069716775599	0.8697392725206025	0.825973287865871	0.8084529222316945	0.8488467367623378	0.8311973098418112	0.8520697167755991
comp2	0.5756457564575646	0.5793357933579336	0.5682656826568265	0.5904059040590406	0.5793357933579336	0.6014760147601476	0.5719557195571956	0.5793357933579336	0.5719557195571956	0.5977859778597786	0.7416974169741697	0.6826568265682657	0.7380073800738007	0.7343173431734318	0.6974169741697417	0.6826568265682657	0.7084870848708487	0.7306273062730627	0.7306273062730627	0.7158671586715867	0.7859778597785978	0.7416974169741697	0.7380073800738007	0.7564575645756457	0.7232472324723247	0.7195571955719557	0.7416974169741697	0.7158671586715867	0.7306273062730627	0.7712177121771218	0.8062363834422658	0.8247549019607843	0.8149509803921569	0.8270424836601307	0.8228758169934641	0.8406045751633987	0.7973311546840959	0.8209967320261438	0.8163398692810458	0.8145697167755991	0.8084872596381548	0.7425487827981434	0.7741983991664299	0.796395756370181	0.7782904707776831	0.7523846736762337	0.7654068390641281	0.7580467935966656	0.7765179501752392	0.7583487259638155	0.81606043383537	0.7879807236904424	0.760604338353699	0.7894785450412048	0.7793774272994222	0.762737993748224	0.7797859240314483	0.727387041773231	0.7662238325281804	0.7943532727100502
comp3	0.5756457564575646	0.5645756457564576	0.5756457564575646	0.5830258302583026	0.5719557195571956	0.5756457564575646	0.5719557195571956	0.5645756457564576	0.5904059040590406	0.5867158671586716	0.7269372693726938	0.7047970479704797	0.7011070110701108	0.7047970479704797	0.6715867158671587	0.7195571955719557	0.7380073800738007	0.7158671586715867	0.7232472324723247	0.7047970479704797	0.7416974169741697	0.7195571955719557	0.7343173431734318	0.7564575645756457	0.7195571955719557	0.7158671586715867	0.7712177121771218	0.7416974169741697	0.7380073800738007	0.7232472324723247	0.819607843137255	0.7983115468409586	0.8062363834422658	0.8223856209150328	0.7746459694989106	0.8252450980392156	0.8048474945533769	0.7917755991285403	0.836437908496732	0.8294117647058824	0.7597376148527043	0.7166867954911433	0.7366415648384957	0.7459872596381548	0.7041844273941461	0.7296154210476461	0.7823754380979445	0.7731434119541536	0.7606682769726248	0.7633394903855262	0.7713708913517098	0.6966976887373306	0.7491415648384958	0.7558184143222507	0.7536445012787724	0.6932225063938618	0.7664890593918727	0.7582989959268732	0.7460168608506205	0.7231730131666193
comp4	0.5793357933579336	0.5977859778597786	0.5682656826568265	0.5793357933579336	0.5571955719557196	0.5719557195571956	0.5867158671586716	0.5682656826568265	0.5867158671586716	0.5719557195571956	0.6752767527675276	0.7195571955719557	0.6974169741697417	0.7158671586715867	0.6715867158671587	0.7047970479704797	0.6900369003690037	0.6605166051660517	0.7084870848708487	0.6752767527675276	0.7453874538745388	0.7490774907749077	0.7158671586715867	0.7306273062730627	0.7232472324723247	0.7638376383763837	0.7638376383763837	0.6974169741697417	0.7195571955719557	0.7195571955719557	0.7839596949891067	0.79443970825045	0.7701773704650942	0.778322440087146	0.7730664488017429	0.7945533769063181	0.8104030501089324	0.7739355403997349	0.790495642701525	0.7870370370370371	0.759599081178365	0.7606363076631619	0.771012124656626	0.7835938240030312	0.7043407217959649	0.7494434972056455	0.7658970351425595	0.7239035710902719	0.7880943923463105	0.750047361939945	0.768481813015061	0.7167590224495596	0.7192100028417164	0.7397165387894288	0.7149296675191815	0.7227728047740835	0.7943556408070475	0.685740503931041	0.7191626409017714	0.710525007104291
comp5	0.5719557195571956	0.5793357933579336	0.5719557195571956	0.5756457564575646	0.5977859778597786	0.5350553505535055	0.5719557195571956	0.5756457564575646	0.5719557195571956	0.5756457564575646	0.6273062730627307	0.6715867158671587	0.6605166051660517	0.6457564575645757	0.7011070110701108	0.6642066420664207	0.6605166051660517	0.6605166051660517	0.6531365313653137	0.6789667896678967	0.6826568265682657	0.7195571955719557	0.7047970479704797	0.7232472324723247	0.7306273062730627	0.7121771217712177	0.7158671586715867	0.7269372693726938	0.7195571955719557	0.6900369003690037	0.7619506014966374	0.7827590698114996	0.785838779956427	0.7755126929999053	0.8126906318082788	0.7321303400587288	0.7811795491143317	0.7605617126077484	0.7832788671023966	0.7710760632755518	0.6897710050203657	0.7017985696694137	0.7109879700672539	0.6995749265889931	0.7427192857819457	0.6927050771999621	0.7133252818035426	0.7009318461684191	0.6840224495595341	0.7120749265889931	0.6457800511508951	0.6919899119067917	0.6590721795964762	0.6957622904234158	0.6978616084114805	0.6765807047456663	0.6999786871270247	0.6784597897129867	0.6852159704461495	0.6393850052098135
comp6	0.5535055350553506	0.5719557195571956	0.5498154981549815	0.5645756457564576	0.5461254612546126	0.5350553505535055	0.5498154981549815	0.5645756457564576	0.5424354243542435	0.5498154981549815	0.6309963099630996	0.6457564575645757	0.6199261992619927	0.6309963099630996	0.6568265682656826	0.6309963099630996	0.6494464944649446	0.6826568265682657	0.6531365313653137	0.6383763837638377	0.6937269372693727	0.7416974169741697	0.7011070110701108	0.7269372693726938	0.7232472324723247	0.6900369003690037	0.7047970479704797	0.7343173431734318	0.7490774907749077	0.6900369003690037	0.7401937103343753	0.7487970067253955	0.7360270436677087	0.747219854125225	0.7346381547788198	0.7248342332101924	0.7341479587003884	0.7453407691579047	0.7437636165577342	0.7245323008430425	0.6943958984560008	0.6976165103722648	0.6769193426162735	0.6846239461968362	0.7247702945912664	0.7009957847873448	0.7030631334659468	0.7309723406270722	0.7041500899876859	0.6765854409396609	0.6610601970256701	0.6930117457611064	0.6744316567206593	0.6877557544757034	0.7153677654636734	0.6611714975845411	0.6580917874396135	0.7040636544472861	0.703303495311168	0.6522342995169083
comp7	0.5535055350553506	0.5645756457564576	0.5424354243542435	0.5682656826568265	0.5608856088560885	0.5756457564575646	0.5682656826568265	0.5608856088560885	0.5756457564575646	0.5719557195571956	0.5940959409594095	0.6125461254612546	0.6088560885608856	0.5977859778597786	0.5940959409594095	0.6383763837638377	0.6088560885608856	0.6051660516605166	0.6051660516605166	0.6420664206642066	0.6568265682656826	0.6715867158671587	0.6937269372693727	0.6715867158671587	0.6568265682656826	0.6789667896678967	0.6974169741697417	0.6531365313653137	0.6937269372693727	0.6715867158671587	0.7238218717438666	0.7394832812351995	0.7379061286350289	0.7392133181775126	0.7230640807047456	0.7534858387799565	0.7525871459694989	0.74229302832244	0.7457492658899308	0.7462394619683622	0.660819835180449	0.6874514540115563	0.6776475324429289	0.6570912664582741	0.639030974708724	0.6772662688263712	0.6717900445202235	0.6612259638154779	0.6652860661172681	0.6976638723122099	0.638295680591077	0.6532466609832338	0.6728545041204889	0.649030264279625	0.6135088093208297	0.6065915979918537	0.6648479681727764	0.6357061665245808	0.6506074168797954	0.6417519181585677
comp8	0.5424354243542435	0.5424354243542435	0.5535055350553506	0.5498154981549815	0.5608856088560885	0.5498154981549815	0.5719557195571956	0.5387453874538746	0.5535055350553506	0.5719557195571956	0.6199261992619927	0.6420664206642066	0.6162361623616236	0.6236162361623616	0.6531365313653137	0.6014760147601476	0.6346863468634686	0.6125461254612546	0.5977859778597786	0.6346863468634686	0.7121771217712177	0.7232472324723247	0.6457564575645757	0.7011070110701108	0.6974169741697417	0.6678966789667896	0.7306273062730627	0.6715867158671587	0.6678966789667896	0.6974169741697417	0.7294910959552903	0.723633608032585	0.7298995926873165	0.728290470777683	0.7410924031448328	0.7217545230652647	0.744360377001042	0.7222447191436961	0.7311002178649236	0.744360377001042	0.6752782513971772	0.6997631903002747	0.6722305105617127	0.689582741309084	0.7088069527327839	0.6690122667424457	0.6925487827981435	0.6792566543525623	0.6730226390072938	0.6761769442076347	0.6432793407217959	0.6574405607653689	0.5999467178175618	0.6554051813962299	0.6477159704461495	0.6269892014776925	0.6787688263711281	0.6234216633513309	0.5904719617315525	0.6358447001989201
comp9	0.5682656826568265	0.5571955719557196	0.5571955719557196	0.5424354243542435	0.5830258302583026	0.5461254612546126	0.5498154981549815	0.5608856088560885	0.5498154981549815	0.5719557195571956	0.6199261992619927	0.6199261992619927	0.6162361623616236	0.6199261992619927	0.6199261992619927	0.6346863468634686	0.5867158671586716	0.5940959409594095	0.5977859778597786	0.6162361623616236	0.6826568265682657	0.7158671586715867	0.6826568265682657	0.6752767527675276	0.7158671586715867	0.6715867158671587	0.6900369003690037	0.7269372693726938	0.6937269372693727	0.7269372693726938	0.7488289760348583	0.7378244292886237	0.7369257364781662	0.7238538410533296	0.7510845884247419	0.7264433551198257	0.724074074074074	0.738993085156768	0.7142381831959836	0.7385028890783366	0.6923924883963247	0.6818141991095955	0.6921402860661172	0.6703833949038552	0.6564897698209718	0.6951063275551767	0.656004309936535	0.6460867197120393	0.6758004167850715	0.686282798143412	0.6232310315430519	0.6497039878753433	0.6262314104385716	0.6119588898361277	0.6285959552903287	0.6056135739319882	0.6175168134886805	0.6560516718764801	0.6416702188121626	0.6616072274320356
comp10	0.5867158671586716	0.5571955719557196	0.5830258302583026	0.5645756457564576	0.5756457564575646	0.5830258302583026	0.5461254612546126	0.5498154981549815	0.5608856088560885	0.5830258302583026	0.5830258302583026	0.6125461254612546	0.6162361623616236	0.6014760147601476	0.6014760147601476	0.6236162361623616	0.6236162361623616	0.6125461254612546	0.5904059040590406	0.6088560885608856	0.6568265682656826	0.6789667896678967	0.6789667896678967	0.6937269372693727	0.6826568265682657	0.6826568265682657	0.7011070110701108	0.6678966789667896	0.6752767527675276	0.7011070110701108	0.7348832528180355	0.7191152789618264	0.7363538410533296	0.7347447191436961	0.7422113289760349	0.754384531590414	0.7151688453159042	0.7153571090271859	0.718625082883395	0.7363538410533296	0.6442573647816615	0.6754984844179218	0.6729089703514256	0.6727526759496069	0.653823292602065	0.6647141706924317	0.7007755517666004	0.6813559723406271	0.6463566827697262	0.686044804395188	0.6068935303590035	0.6163659183480156	0.6168857156389126	0.6214632471346025	0.6366048593350383	0.6053436108743014	0.6798309178743961	0.6335251491901108	0.6042246850430993	0.6624786871270247
