rowname	overall.max.dist.nrep1	overall.max.dist.nrep2	overall.max.dist.nrep3	overall.max.dist.nrep4	overall.max.dist.nrep5	overall.max.dist.nrep6	overall.max.dist.nrep7	overall.max.dist.nrep8	overall.max.dist.nrep9	overall.max.dist.nrep10	overall.centroids.dist.nrep1	overall.centroids.dist.nrep2	overall.centroids.dist.nrep3	overall.centroids.dist.nrep4	overall.centroids.dist.nrep5	overall.centroids.dist.nrep6	overall.centroids.dist.nrep7	overall.centroids.dist.nrep8	overall.centroids.dist.nrep9	overall.centroids.dist.nrep10	overall.mahalanobis.dist.nrep1	overall.mahalanobis.dist.nrep2	overall.mahalanobis.dist.nrep3	overall.mahalanobis.dist.nrep4	overall.mahalanobis.dist.nrep5	overall.mahalanobis.dist.nrep6	overall.mahalanobis.dist.nrep7	overall.mahalanobis.dist.nrep8	overall.mahalanobis.dist.nrep9	overall.mahalanobis.dist.nrep10	BER.max.dist.nrep1	BER.max.dist.nrep2	BER.max.dist.nrep3	BER.max.dist.nrep4	BER.max.dist.nrep5	BER.max.dist.nrep6	BER.max.dist.nrep7	BER.max.dist.nrep8	BER.max.dist.nrep9	BER.max.dist.nrep10	BER.centroids.dist.nrep1	BER.centroids.dist.nrep2	BER.centroids.dist.nrep3	BER.centroids.dist.nrep4	BER.centroids.dist.nrep5	BER.centroids.dist.nrep6	BER.centroids.dist.nrep7	BER.centroids.dist.nrep8	BER.centroids.dist.nrep9	BER.centroids.dist.nrep10	BER.mahalanobis.dist.nrep1	BER.mahalanobis.dist.nrep2	BER.mahalanobis.dist.nrep3	BER.mahalanobis.dist.nrep4	BER.mahalanobis.dist.nrep5	BER.mahalanobis.dist.nrep6	BER.mahalanobis.dist.nrep7	BER.mahalanobis.dist.nrep8	BER.mahalanobis.dist.nrep9	BER.mahalanobis.dist.nrep10
comp1	0.12915129151291513	0.12177121771217712	0.12177121771217712	0.12177121771217712	0.12177121771217712	0.12177121771217712	0.12177121771217712	0.12915129151291513	0.12177121771217712	0.11808118081180811	0.1881918819188192	0.17343173431734318	0.2066420664206642	0.18081180811808117	0.19557195571955718	0.18450184501845018	0.19557195571955718	0.17712177121771217	0.17712177121771217	0.1918819188191882	0.1881918819188192	0.17343173431734318	0.2066420664206642	0.18081180811808117	0.19557195571955718	0.18450184501845018	0.19557195571955718	0.17712177121771217	0.17712177121771217	0.1918819188191882	0.4391646489104116	0.41059322033898304	0.41059322033898304	0.41059322033898304	0.42276029055690073	0.42276029055690073	0.42276029055690073	0.426997578692494	0.42276029055690073	0.40847457627118644	0.22972154963680386	0.20907990314769975	0.27681598062953994	0.21331719128329296	0.24612590799031475	0.22760290556900725	0.23395883777239707	0.21119854721549636	0.21119854721549636	0.23184019370460046	0.22972154963680386	0.20907990314769975	0.27681598062953994	0.21331719128329296	0.24612590799031475	0.22760290556900725	0.23395883777239707	0.21119854721549636	0.21119854721549636	0.23184019370460046
comp2	0.13284132841328414	0.12177121771217712	0.12546125461254612	0.14022140221402213	0.12546125461254612	0.12546125461254612	0.13653136531365315	0.12177121771217712	0.12177121771217712	0.12546125461254612	0.17343173431734318	0.17343173431734318	0.15129151291512916	0.17712177121771217	0.16974169741697417	0.1881918819188192	0.17343173431734318	0.16605166051660517	0.15867158671586715	0.17343173431734318	0.16236162361623616	0.15129151291512916	0.14022140221402213	0.17343173431734318	0.14391143911439114	0.15498154981549817	0.16236162361623616	0.15498154981549817	0.14391143911439114	0.16236162361623616	0.3561138014527845	0.36192493946731236	0.36404358353510896	0.38468523002421307	0.36404358353510896	0.3518765133171913	0.38256658595641646	0.37409200968523004	0.36192493946731236	0.37621065375302665	0.2577481840193705	0.23341404358353512	0.23286924939467313	0.24769975786924942	0.24346246973365618	0.25405569007263923	0.2577481840193705	0.2291767554479419	0.22493946731234865	0.24558111380145278	0.23922518159806294	0.22070217917675544	0.21434624697336563	0.2577481840193705	0.21646489104116223	0.23498789346246973	0.23922518159806294	0.22282082324455205	0.21646489104116223	0.22705811138014526
comp3	0.11808118081180811	0.13284132841328414	0.12546125461254612	0.12546125461254612	0.12546125461254612	0.12915129151291513	0.11808118081180811	0.11439114391143912	0.12915129151291513	0.12546125461254612	0.16605166051660517	0.16236162361623616	0.15129151291512916	0.15867158671586715	0.16236162361623616	0.17343173431734318	0.16236162361623616	0.15867158671586715	0.16236162361623616	0.16605166051660517	0.15867158671586715	0.15129151291512916	0.14391143911439114	0.14760147601476015	0.15867158671586715	0.15867158671586715	0.14391143911439114	0.14760147601476015	0.17343173431734318	0.15498154981549817	0.3233050847457627	0.3196125907990315	0.3518765133171913	0.3153753026634382	0.3275423728813559	0.3418280871670702	0.311138014527845	0.34552058111380146	0.3174939467312349	0.3275423728813559	0.24134382566585955	0.23922518159806294	0.23286924939467313	0.22493946731234865	0.2513922518159806	0.24558111380145278	0.2513922518159806	0.24927360774818402	0.22705811138014526	0.24134382566585955	0.24927360774818402	0.24503631961259081	0.21646489104116223	0.21858353510895884	0.24927360774818402	0.24927360774818402	0.22863196125907992	0.23075060532687652	0.23341404358353512	0.22282082324455205
comp4	0.12177121771217712	0.14022140221402213	0.12915129151291513	0.11808118081180811	0.11808118081180811	0.12177121771217712	0.13653136531365315	0.1070110701107011	0.1070110701107011	0.11808118081180811	0.16236162361623616	0.16236162361623616	0.15867158671586715	0.15498154981549817	0.16605166051660517	0.15867158671586715	0.16236162361623616	0.16236162361623616	0.15867158671586715	0.18450184501845018	0.13653136531365315	0.15867158671586715	0.14022140221402213	0.14391143911439114	0.14391143911439114	0.14760147601476015	0.13284132841328414	0.14022140221402213	0.14760147601476015	0.15867158671586715	0.3132566585956416	0.3603510895883777	0.3539951573849879	0.3354721549636804	0.311138014527845	0.3010895883777239	0.34606537530266346	0.2804479418886198	0.2804479418886198	0.2989709443099273	0.23922518159806294	0.22705811138014526	0.23710653753026634	0.24715496368038742	0.2291767554479419	0.22493946731234865	0.23922518159806294	0.22705811138014526	0.23710653753026634	0.2641041162227603	0.212227602905569	0.2614406779661017	0.20217917675544794	0.22863196125907992	0.21646489104116223	0.23075060532687652	0.2101089588377724	0.21434624697336563	0.21858353510895884	0.23710653753026634
comp5	0.12915129151291513	0.13284132841328414	0.15129151291512916	0.11808118081180811	0.1033210332103321	0.12177121771217712	0.11439114391143912	0.15129151291512916	0.11439114391143912	0.11808118081180811	0.17712177121771217	0.16974169741697417	0.18450184501845018	0.16605166051660517	0.16605166051660517	0.16236162361623616	0.16974169741697417	0.17712177121771217	0.15498154981549817	0.17343173431734318	0.16605166051660517	0.16974169741697417	0.15498154981549817	0.16605166051660517	0.14391143911439114	0.15129151291512916	0.16236162361623616	0.17343173431734318	0.15867158671586715	0.15129151291512916	0.3296610169491525	0.3317796610169491	0.36670702179176756	0.311138014527845	0.24182808716707022	0.3254237288135593	0.28468523002421303	0.36670702179176756	0.3090193704600484	0.2989709443099273	0.27203389830508473	0.24346246973365618	0.2641041162227603	0.24134382566585955	0.24134382566585955	0.2513922518159806	0.24346246973365618	0.2598668280871671	0.24715496368038742	0.24558111380145278	0.25351089588377723	0.21912832929782083	0.23498789346246973	0.25351089588377723	0.21646489104116223	0.2572033898305085	0.2513922518159806	0.24558111380145278	0.23710653753026634	0.23286924939467313
comp6	0.13653136531365315	0.11439114391143912	0.13284132841328414	0.12546125461254612	0.11808118081180811	0.11439114391143912	0.11808118081180811	0.13653136531365315	0.14022140221402213	0.12177121771217712	0.16605166051660517	0.14022140221402213	0.15498154981549817	0.15129151291512916	0.16974169741697417	0.16605166051660517	0.16974169741697417	0.16236162361623616	0.17712177121771217	0.16974169741697417	0.16974169741697417	0.14760147601476015	0.14760147601476015	0.15498154981549817	0.15498154981549817	0.14022140221402213	0.16605166051660517	0.15129151291512916	0.17343173431734318	0.15867158671586715	0.3338983050847458	0.3090193704600484	0.3317796610169491	0.30320823244552053	0.311138014527845	0.28468523002421303	0.28680387409200964	0.3217312348668281	0.3603510895883777	0.2889225181598063	0.24134382566585955	0.21434624697336563	0.24715496368038742	0.22070217917675544	0.2312953995157385	0.25351089588377723	0.25562953995157384	0.22705811138014526	0.2598668280871671	0.25562953995157384	0.21912832929782083	0.21858353510895884	0.21858353510895884	0.22282082324455205	0.21065375302663436	0.2265133171912833	0.2291767554479419	0.24503631961259081	0.24558111380145278	0.2614406779661017
comp7	0.12915129151291513	0.13653136531365315	0.12546125461254612	0.14022140221402213	0.13284132841328414	0.14760147601476015	0.12915129151291513	0.14022140221402213	0.15129151291512916	0.13284132841328414	0.17712177121771217	0.16605166051660517	0.15867158671586715	0.15867158671586715	0.17343173431734318	0.16236162361623616	0.16236162361623616	0.14391143911439114	0.16236162361623616	0.15498154981549817	0.16236162361623616	0.15498154981549817	0.15867158671586715	0.16974169741697417	0.16236162361623616	0.16974169741697417	0.16974169741697417	0.15498154981549817	0.17712177121771217	0.16605166051660517	0.36616222760290557	0.3217312348668281	0.30320823244552053	0.3360169491525424	0.3196125907990315	0.35242130750605327	0.3418280871670702	0.3603510895883777	0.37887409200968525	0.3317796610169491	0.24769975786924942	0.2656779661016949	0.23710653753026634	0.24927360774818402	0.2577481840193705	0.22705811138014526	0.23922518159806294	0.21646489104116223	0.22705811138014526	0.23498789346246973	0.2148910411622276	0.23498789346246973	0.23710653753026634	0.2677966101694915	0.23922518159806294	0.25562953995157384	0.25562953995157384	0.23498789346246973	0.24769975786924942	0.24134382566585955
comp8	0.14760147601476015	0.14391143911439114	0.13284132841328414	0.13653136531365315	0.15129151291512916	0.14760147601476015	0.12915129151291513	0.14391143911439114	0.13653136531365315	0.14391143911439114	0.17343173431734318	0.16974169741697417	0.16974169741697417	0.16974169741697417	0.1881918819188192	0.16236162361623616	0.16605166051660517	0.17712177121771217	0.17343173431734318	0.17712177121771217	0.16236162361623616	0.14760147601476015	0.18450184501845018	0.15867158671586715	0.1881918819188192	0.16605166051660517	0.16605166051660517	0.16605166051660517	0.16236162361623616	0.17712177121771217	0.35242130750605327	0.36246973365617435	0.3317796610169491	0.3338983050847458	0.36670702179176756	0.35242130750605327	0.2931598062953995	0.338135593220339	0.3582324455205811	0.36246973365617435	0.24558111380145278	0.24346246973365618	0.24346246973365618	0.25562953995157384	0.2783898305084746	0.22705811138014526	0.24134382566585955	0.2598668280871671	0.2577481840193705	0.24769975786924942	0.2513922518159806	0.20641646489104115	0.2641041162227603	0.23710653753026634	0.3027239709443099	0.24134382566585955	0.24134382566585955	0.25351089588377723	0.23922518159806294	0.24769975786924942
comp9	0.15129151291512916	0.13284132841328414	0.14022140221402213	0.12915129151291513	0.12915129151291513	0.14391143911439114	0.13284132841328414	0.12177121771217712	0.12915129151291513	0.14760147601476015	0.16974169741697417	0.17343173431734318	0.16236162361623616	0.16236162361623616	0.15498154981549817	0.16605166051660517	0.17343173431734318	0.16974169741697417	0.17343173431734318	0.15867158671586715	0.1881918819188192	0.14760147601476015	0.16605166051660517	0.15498154981549817	0.16236162361623616	0.16236162361623616	0.17343173431734318	0.15867158671586715	0.14760147601476015	0.16974169741697417	0.3302058111380145	0.3561138014527845	0.3360169491525424	0.3174939467312349	0.3296610169491525	0.35030266343825667	0.3074455205811138	0.3254237288135593	0.3296610169491525	0.35242130750605327	0.2312953995157385	0.23341404358353512	0.23922518159806294	0.23922518159806294	0.22282082324455205	0.24134382566585955	0.24558111380145278	0.25562953995157384	0.24558111380145278	0.24927360774818402	0.2662227602905569	0.23075060532687652	0.24134382566585955	0.22282082324455205	0.23922518159806294	0.22705811138014526	0.24558111380145278	0.23710653753026634	0.20641646489104115	0.24346246973365618
comp10	0.13653136531365315	0.13284132841328414	0.12177121771217712	0.13284132841328414	0.12177121771217712	0.14022140221402213	0.14760147601476015	0.13284132841328414	0.12546125461254612	0.14391143911439114	0.15498154981549817	0.15129151291512916	0.17343173431734318	0.18081180811808117	0.16974169741697417	0.17343173431734318	0.17343173431734318	0.16974169741697417	0.17343173431734318	0.17343173431734318	0.15498154981549817	0.14760147601476015	0.18081180811808117	0.17712177121771217	0.15867158671586715	0.16974169741697417	0.1881918819188192	0.15129151291512916	0.16605166051660517	0.16974169741697417	0.3217312348668281	0.3317796610169491	0.3132566585956416	0.3196125907990315	0.3132566585956416	0.34818401937046006	0.3402542372881356	0.3317796610169491	0.30320823244552053	0.338135593220339	0.19848668280871667	0.22070217917675544	0.2577481840193705	0.2619854721549637	0.25562953995157384	0.2577481840193705	0.24558111380145278	0.24346246973365618	0.2577481840193705	0.24558111380145278	0.21065375302663436	0.23075060532687652	0.2619854721549637	0.2842009685230024	0.24927360774818402	0.24346246973365618	0.2783898305084746	0.22070217917675544	0.27784503631961255	0.21912832929782083
comp11	0.13284132841328414	0.12915129151291513	0.14022140221402213	0.13284132841328414	0.14022140221402213	0.12177121771217712	0.12546125461254612	0.14391143911439114	0.12546125461254612	0.14022140221402213	0.16974169741697417	0.16236162361623616	0.16974169741697417	0.15867158671586715	0.16605166051660517	0.17343173431734318	0.16605166051660517	0.16236162361623616	0.16605166051660517	0.16605166051660517	0.15498154981549817	0.15867158671586715	0.17712177121771217	0.15129151291512916	0.16605166051660517	0.15867158671586715	0.15867158671586715	0.14760147601476015	0.16974169741697417	0.16236162361623616	0.3074455205811138	0.3296610169491525	0.3238498789346247	0.3196125907990315	0.3603510895883777	0.3010895883777239	0.30320823244552053	0.35030266343825667	0.3275423728813559	0.3360169491525424	0.24346246973365618	0.23922518159806294	0.25562953995157384	0.23710653753026634	0.25351089588377723	0.24558111380145278	0.24134382566585955	0.22705811138014526	0.25351089588377723	0.24134382566585955	0.22282082324455205	0.23710653753026634	0.27203389830508473	0.2572033898305085	0.2656779661016949	0.21277239709443097	0.22493946731234865	0.21858353510895884	0.25562953995157384	0.22705811138014526
comp12	0.14022140221402213	0.13653136531365315	0.13653136531365315	0.13284132841328414	0.13284132841328414	0.13653136531365315	0.14391143911439114	0.14760147601476015	0.13284132841328414	0.12915129151291513	0.16974169741697417	0.16605166051660517	0.17343173431734318	0.16974169741697417	0.15867158671586715	0.15867158671586715	0.15867158671586715	0.16236162361623616	0.17712177121771217	0.16605166051660517	0.1918819188191882	0.16974169741697417	0.15498154981549817	0.14022140221402213	0.16605166051660517	0.16974169741697417	0.15867158671586715	0.2029520295202952	0.17712177121771217	0.14391143911439114	0.34818401937046006	0.34606537530266346	0.34606537530266346	0.3074455205811138	0.3439467312348668	0.3217312348668281	0.338135593220339	0.36458837772397096	0.3317796610169491	0.3296610169491525	0.24346246973365618	0.24134382566585955	0.2577481840193705	0.25562953995157384	0.23710653753026634	0.24927360774818402	0.24927360774818402	0.2513922518159806	0.2598668280871671	0.24134382566585955	0.29267554479418884	0.21912832929782083	0.23498789346246973	0.20217917675544794	0.24134382566585955	0.2799636803874092	0.24927360774818402	0.2990314769975787	0.2842009685230024	0.22863196125907992
